Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
07/12/2022;FN_kgs-;;2;1;1;0;0;0;0;1;0
07/12/2022;FN_kgs-01002;Kiel, Landeshauptstadt;3;1;0;0;1;0;0;0;0
07/12/2022;FN_kgs-01051;Dithmarschen;3;3;1;0;1;3;0;0;0
07/12/2022;FN_kgs-01054;Nordfriesland;1;1;0;0;0;0;0;0;0
07/12/2022;FN_kgs-01055;Ostholstein;1;0;0;0;0;0;0;0;0
07/12/2022;FN_kgs-01057;Plön;2;0;0;0;0;0;0;0;0
07/12/2022;FN_kgs-01058;Rendsburg-Eckernförde;1;0;0;0;0;0;0;0;0
07/12/2022;FN_kgs-01059;Schleswig-Flensburg;4;1;0;0;0;0;0;0;0
07/12/2022;FN_kgs-01061;Steinburg;5;3;2;0;1;2;1;0;0
07/12/2022;FN_kgs-01062;Stormarn;2;1;0;0;0;0;1;0;0
07/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;38;24;9;0;10;15;8;2;0
07/12/2022;FN_kgs-03101;Braunschweig, Stadt;1;1;1;0;0;1;0;0;0
07/12/2022;FN_kgs-03156;Osterode am Harz;1;1;0;0;0;1;0;0;0
07/12/2022;FN_kgs-03241;Region Hannover;4;3;0;0;2;1;1;0;0
07/12/2022;FN_kgs-03251;Diepholz;1;0;0;0;0;0;0;0;0
07/12/2022;FN_kgs-03254;Hildesheim;3;2;0;0;1;1;0;0;0
07/12/2022;FN_kgs-03255;Holzminden;1;1;0;0;0;1;0;0;0
07/12/2022;FN_kgs-03257;Schaumburg;2;2;0;0;1;2;1;0;0
07/12/2022;FN_kgs-03351;Celle;1;1;0;0;0;1;0;0;0
07/12/2022;FN_kgs-03353;Harburg;4;3;0;0;0;2;2;0;0
07/12/2022;FN_kgs-03356;Osterholz;1;1;1;0;0;1;0;0;0
07/12/2022;FN_kgs-03357;Rotenburg (Wümme);1;1;1;0;0;0;0;0;0
07/12/2022;FN_kgs-03359;Stade;2;1;0;0;0;0;1;0;0
07/12/2022;FN_kgs-03360;Uelzen;3;0;0;0;0;0;0;0;0
07/12/2022;FN_kgs-03361;Verden;2;2;1;0;2;0;1;0;0
