Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
18/12/2022;FN_kgs-;;1;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-01002;Kiel, Landeshauptstadt;1;1;0;0;0;1;0;0;0
18/12/2022;FN_kgs-01051;Dithmarschen;1;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-01053;Herzogtum Lauenburg;2;1;0;0;0;1;0;0;0
18/12/2022;FN_kgs-01054;Nordfriesland;2;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-01055;Ostholstein;4;2;2;0;2;2;2;1;0
18/12/2022;FN_kgs-01057;Plön;2;1;0;0;0;1;0;0;0
18/12/2022;FN_kgs-01058;Rendsburg-Eckernförde;2;1;0;0;0;1;0;0;0
18/12/2022;FN_kgs-01059;Schleswig-Flensburg;3;1;0;0;0;1;0;0;0
18/12/2022;FN_kgs-01060;Segeberg;8;3;1;0;0;3;0;0;0
18/12/2022;FN_kgs-01061;Steinburg;2;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-01062;Stormarn;2;1;0;0;0;1;0;0;0
18/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;22;10;1;0;5;5;5;0;0
18/12/2022;FN_kgs-03151;Gifhorn;2;1;0;0;1;1;0;0;0
18/12/2022;FN_kgs-03152;Göttingen;1;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-03154;Helmstedt;1;1;1;0;1;1;0;0;0
18/12/2022;FN_kgs-03158;Wolfenbüttel;3;1;1;0;1;1;1;0;0
18/12/2022;FN_kgs-03241;Region Hannover;7;2;1;0;0;2;0;0;0
18/12/2022;FN_kgs-03252;Hameln-Pyrmont;1;1;0;0;1;1;1;0;0
18/12/2022;FN_kgs-03254;Hildesheim;3;1;0;0;0;1;0;0;0
18/12/2022;FN_kgs-03255;Holzminden;1;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-03257;Schaumburg;1;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-03351;Celle;2;1;0;0;0;1;0;0;0
18/12/2022;FN_kgs-03352;Cuxhaven;2;1;0;0;0;0;0;0;0
18/12/2022;FN_kgs-03353;Harburg;1;1;0;0;1;1;1;0;0
18/12/2022;FN_kgs-03355;Lüneburg;2;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-03356;Osterholz;1;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-03358;Soltau-Fallingbostel;1;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-03359;Stade;2;1;0;0;0;1;0;0;0
18/12/2022;FN_kgs-03360;Uelzen;3;2;1;0;1;2;1;0;0
18/12/2022;FN_kgs-03361;Verden;1;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-03454;Emsland;3;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-03457;Leer;3;1;0;0;0;1;0;0;0
18/12/2022;FN_kgs-03458;Oldenburg;1;1;1;0;0;1;0;0;0
18/12/2022;FN_kgs-03459;Osnabrück;2;2;1;0;0;2;0;0;0
18/12/2022;FN_kgs-03460;Vechta;2;1;0;0;0;1;0;0;0
18/12/2022;FN_kgs-03461;Wesermarsch;1;0;0;0;0;0;0;0;0
18/12/2022;FN_kgs-03462;Wittmund;1;1;0;0;1;1;1;0;0
18/12/2022;FN_kgs-04011;Bremen, Stadt;9;4;1;0;1;2;1;0;0
18/12/2022;FN_kgs-04012;Bremerhaven, Stadt;4;3;2;0;3;2;2;0;0
18/12/2022;FN_kgs-05117;Mülheim an der Ruhr, Stadt;2;1;1;0;1;1;1;0;0
