Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
15/12/2022;FN_kgs-;;2;1;1;0;1;0;1;0;0
15/12/2022;FN_kgs-01054;Nordfriesland;1;1;1;0;0;1;0;0;0
15/12/2022;FN_kgs-01055;Ostholstein;4;3;0;0;0;1;1;0;0
15/12/2022;FN_kgs-01059;Schleswig-Flensburg;4;4;1;0;2;2;1;0;0
15/12/2022;FN_kgs-01061;Steinburg;3;2;1;0;2;1;1;0;0
15/12/2022;FN_kgs-01062;Stormarn;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;35;19;5;0;6;13;5;0;0
15/12/2022;FN_kgs-03154;Helmstedt;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-03155;Northeim;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-03158;Wolfenbüttel;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-03241;Region Hannover;5;3;2;0;2;2;1;0;0
15/12/2022;FN_kgs-03254;Hildesheim;2;1;0;0;0;1;0;0;0
15/12/2022;FN_kgs-03256;Nienburg (Weser);1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-03353;Harburg;2;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-03355;Lüneburg;3;1;0;0;1;1;1;0;0
15/12/2022;FN_kgs-03357;Rotenburg (Wümme);1;1;0;0;0;1;0;0;0
15/12/2022;FN_kgs-03358;Soltau-Fallingbostel;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-03359;Stade;1;1;1;0;0;1;0;0;0
15/12/2022;FN_kgs-03360;Uelzen;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-03361;Verden;2;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-03451;Ammerland;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-03454;Emsland;1;1;0;0;1;0;0;0;0
15/12/2022;FN_kgs-03457;Leer;1;1;0;0;0;1;0;1;0
15/12/2022;FN_kgs-03459;Osnabrück;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-03461;Wesermarsch;1;1;0;0;0;0;0;1;0
15/12/2022;FN_kgs-04011;Bremen, Stadt;8;4;2;0;2;2;0;0;0
15/12/2022;FN_kgs-05117;Mülheim an der Ruhr, Stadt;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-05124;Wuppertal, Stadt;3;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-05158;Mettmann;2;1;0;0;0;1;0;0;0
15/12/2022;FN_kgs-05166;Viersen;2;1;0;0;1;1;1;0;0
15/12/2022;FN_kgs-05170;Wesel;6;3;0;0;1;1;1;0;0
15/12/2022;FN_kgs-05314;Bonn, Stadt;2;1;0;0;1;1;0;0;0
15/12/2022;FN_kgs-05362;Rhein-Erft-Kreis;1;1;1;0;0;1;0;0;0
15/12/2022;FN_kgs-05370;Heinsberg;4;3;0;0;2;2;2;0;0
15/12/2022;FN_kgs-05378;Rheinisch-Bergischer Kreis;1;1;0;0;0;1;0;0;0
15/12/2022;FN_kgs-05554;Borken;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-05562;Recklinghausen;2;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-05711;Bielefeld, Stadt;1;1;0;0;1;1;1;0;0
15/12/2022;FN_kgs-05766;Lippe;1;1;1;0;1;0;1;0;0
15/12/2022;FN_kgs-05770;Minden-Lübbecke;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-05913;Dortmund, Stadt;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-05916;Herne, Stadt;3;1;0;0;1;1;1;0;0
15/12/2022;FN_kgs-05954;Ennepe-Ruhr-Kreis;2;1;0;0;1;0;0;0;0
15/12/2022;FN_kgs-05974;Soest;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-05978;Unna;4;1;0;0;1;0;1;0;0
15/12/2022;FN_kgs-06412;Frankfurt am Main, Stadt;6;3;1;0;2;1;1;0;0
15/12/2022;FN_kgs-06432;Darmstadt-Dieburg;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-06434;Hochtaunuskreis;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-06438;Offenbach;5;2;1;0;1;1;1;0;0
15/12/2022;FN_kgs-06440;Wetteraukreis;2;1;0;0;1;0;0;0;0
15/12/2022;FN_kgs-06532;Lahn-Dill-Kreis;1;1;0;0;0;0;1;0;0
15/12/2022;FN_kgs-06533;Limburg-Weilburg;1;1;0;0;1;0;0;0;0
15/12/2022;FN_kgs-06631;Fulda;2;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-06633;Kassel;1;1;1;0;1;1;1;0;0
15/12/2022;FN_kgs-07133;Bad Kreuznach;2;2;0;0;1;2;0;0;0
15/12/2022;FN_kgs-07137;Mayen-Koblenz;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-07143;Westerwaldkreis;2;2;1;0;0;0;1;1;0
15/12/2022;FN_kgs-07232;Eifelkreis Bitburg-Prüm;1;1;0;1;1;0;0;1;0
15/12/2022;FN_kgs-07233;Vulkaneifel;1;1;0;0;0;1;0;0;0
15/12/2022;FN_kgs-07332;Bad Dürkheim;1;1;0;0;0;1;0;0;0
15/12/2022;FN_kgs-07335;Kaiserslautern;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-07339;Mainz-Bingen;3;2;0;0;1;1;0;0;0
15/12/2022;FN_kgs-08115;Böblingen;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-08116;Esslingen;2;1;0;0;0;1;0;0;0
15/12/2022;FN_kgs-08125;Heilbronn;2;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-08136;Ostalbkreis;1;1;1;0;1;0;1;1;0
15/12/2022;FN_kgs-08215;Karlsruhe;3;1;0;0;1;0;0;0;0
15/12/2022;FN_kgs-08216;Rastatt;2;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-08222;Mannheim;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-08226;Rhein-Neckar-Kreis;4;2;0;0;0;1;0;0;0
15/12/2022;FN_kgs-08315;Breisgau-Hochschwarzwald;2;1;0;0;0;1;0;0;0
15/12/2022;FN_kgs-08316;Emmendingen;1;1;0;0;1;1;1;0;0
15/12/2022;FN_kgs-08317;Ortenaukreis;2;1;0;0;0;1;0;0;0
15/12/2022;FN_kgs-08325;Rottweil;1;1;0;0;0;1;0;0;0
15/12/2022;FN_kgs-08326;Schwarzwald-Baar-Kreis;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-08336;Lörrach;2;1;1;0;1;0;1;1;0
15/12/2022;FN_kgs-08425;Alb-Donau-Kreis;1;1;1;0;1;0;0;0;0
15/12/2022;FN_kgs-08437;Sigmaringen;2;1;1;0;0;1;0;0;0
15/12/2022;FN_kgs-09183;Mühldorf a.Inn;1;1;0;0;0;1;0;0;0
15/12/2022;FN_kgs-09184;München;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-09186;Pfaffenhofen a.d.Ilm;1;1;0;0;0;1;0;0;0
15/12/2022;FN_kgs-09187;Rosenheim;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-09188;Starnberg;6;1;0;0;0;0;0;0;0
15/12/2022;FN_kgs-09272;Freyung-Grafenau;1;1;0;0;0;0;0;0;0
15/12/2022;FN_kgs-09275;Passau;1;1;1;0;1;1;1;0;0
15/12/2022;FN_kgs-09375;Regensburg;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-09376;Schwandorf;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-09564;Nürnberg, Stadt;4;1;0;0;1;0;1;0;0
15/12/2022;FN_kgs-09576;Roth;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-09671;Aschaffenburg;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-09676;Miltenberg;2;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-09773;Dillingen a.d.Donau;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-09774;Günzburg;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-10045;Saarpfalz-Kreis;6;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-11000;Berlin, Stadt;12;5;1;0;1;3;0;0;0
15/12/2022;FN_kgs-12060;Barnim;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-12063;Havelland;1;1;0;0;1;0;0;0;0
15/12/2022;FN_kgs-12064;Märkisch-Oderland;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-12065;Oberhavel;1;0;0;0;0;0;0;0;0
15/12/2022;FN_kgs-12068;Ostprignitz-Ruppin;2;1;0;0;1;0;0;0;0
