Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
14/12/2022;FN_kgs-;;1;1;0;0;0;1;0;0;0
14/12/2022;FN_kgs-01002;Kiel, Landeshauptstadt;1;0;0;0;0;0;0;0;0
14/12/2022;FN_kgs-01054;Nordfriesland;1;1;1;0;0;0;0;0;0
14/12/2022;FN_kgs-01055;Ostholstein;1;1;0;0;0;0;0;0;0
14/12/2022;FN_kgs-01057;Plön;2;1;0;0;0;1;0;0;0
14/12/2022;FN_kgs-01058;Rendsburg-Eckernförde;1;0;0;0;0;0;0;0;0
14/12/2022;FN_kgs-01059;Schleswig-Flensburg;2;1;1;0;0;0;0;0;0
14/12/2022;FN_kgs-01060;Segeberg;2;2;1;0;0;2;0;0;0
14/12/2022;FN_kgs-01062;Stormarn;4;3;1;0;1;1;1;0;0
14/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;41;25;8;0;6;16;5;1;0
14/12/2022;FN_kgs-03101;Braunschweig, Stadt;2;2;0;0;0;2;0;0;0
14/12/2022;FN_kgs-03155;Northeim;1;0;0;0;0;0;0;0;0
14/12/2022;FN_kgs-03158;Wolfenbüttel;2;1;1;0;1;1;1;0;0
14/12/2022;FN_kgs-03241;Region Hannover;5;2;1;0;1;1;1;0;0
14/12/2022;FN_kgs-03254;Hildesheim;2;2;0;0;2;1;1;0;0
14/12/2022;FN_kgs-03255;Holzminden;1;0;0;0;0;0;0;0;0
14/12/2022;FN_kgs-03257;Schaumburg;1;1;0;0;0;1;0;0;0
14/12/2022;FN_kgs-03353;Harburg;2;1;1;0;0;0;1;1;0
14/12/2022;FN_kgs-03355;Lüneburg;5;1;0;0;0;0;0;0;0
14/12/2022;FN_kgs-03359;Stade;4;1;0;0;0;1;0;0;0
14/12/2022;FN_kgs-03360;Uelzen;2;2;1;0;0;0;1;1;0
14/12/2022;FN_kgs-03456;Grafschaft Bentheim;3;2;1;0;0;1;0;1;0
14/12/2022;FN_kgs-03457;Leer;3;1;0;0;0;1;0;0;0
14/12/2022;FN_kgs-03460;Vechta;1;0;0;0;0;0;0;0;0
14/12/2022;FN_kgs-03461;Wesermarsch;1;1;0;0;0;1;0;0;0
14/12/2022;FN_kgs-03462;Wittmund;1;1;0;0;0;1;0;0;0
14/12/2022;FN_kgs-04011;Bremen, Stadt;10;6;1;0;3;4;1;0;0
