Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
03/12/2022;FN_kgs-;;1;1;0;0;0;1;0;0;0
03/12/2022;FN_kgs-01002;Kiel, Landeshauptstadt;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-01051;Dithmarschen;1;1;0;0;0;1;0;0;0
03/12/2022;FN_kgs-01055;Ostholstein;5;3;1;0;0;2;1;1;0
03/12/2022;FN_kgs-01056;Pinneberg;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-01058;Rendsburg-Eckernförde;2;1;0;0;1;1;0;0;0
03/12/2022;FN_kgs-01059;Schleswig-Flensburg;4;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-01060;Segeberg;1;1;0;0;0;0;0;0;0
03/12/2022;FN_kgs-01061;Steinburg;4;2;0;0;0;1;0;0;0
03/12/2022;FN_kgs-01062;Stormarn;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;31;21;5;0;6;19;6;0;0
03/12/2022;FN_kgs-03101;Braunschweig, Stadt;3;2;0;0;0;2;0;0;0
03/12/2022;FN_kgs-03156;Osterode am Harz;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-03158;Wolfenbüttel;2;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-03241;Region Hannover;2;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-03254;Hildesheim;4;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-03255;Holzminden;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-03256;Nienburg (Weser);1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-03351;Celle;2;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-03352;Cuxhaven;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-03353;Harburg;4;1;0;0;0;1;0;0;0
03/12/2022;FN_kgs-03355;Lüneburg;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-03357;Rotenburg (Wümme);1;1;1;0;0;1;0;1;0
03/12/2022;FN_kgs-03358;Soltau-Fallingbostel;3;2;0;0;0;2;0;0;0
03/12/2022;FN_kgs-03359;Stade;3;1;0;0;0;1;0;0;0
03/12/2022;FN_kgs-03361;Verden;2;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-03451;Ammerland;1;1;1;0;0;1;0;0;0
03/12/2022;FN_kgs-03454;Emsland;2;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-03457;Leer;5;3;2;0;1;3;1;0;0
03/12/2022;FN_kgs-03459;Osnabrück;3;2;0;0;0;2;0;0;0
03/12/2022;FN_kgs-03460;Vechta;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-03461;Wesermarsch;3;1;0;0;0;1;0;0;0
03/12/2022;FN_kgs-03462;Wittmund;2;1;1;0;0;1;0;1;0
03/12/2022;FN_kgs-04011;Bremen, Stadt;6;4;1;0;1;3;1;1;0
03/12/2022;FN_kgs-05117;Mülheim an der Ruhr, Stadt;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-05124;Wuppertal, Stadt;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-05158;Mettmann;5;2;1;0;0;2;0;0;0
03/12/2022;FN_kgs-05166;Viersen;3;1;0;0;1;1;1;0;0
03/12/2022;FN_kgs-05170;Wesel;11;4;2;0;1;1;1;1;0
03/12/2022;FN_kgs-05314;Bonn, Stadt;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-05358;Düren;2;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-05362;Rhein-Erft-Kreis;1;1;0;0;0;0;0;0;0
03/12/2022;FN_kgs-05366;Euskirchen;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-05378;Rheinisch-Bergischer Kreis;6;6;3;0;1;5;1;0;0
03/12/2022;FN_kgs-05382;Rhein-Sieg-Kreis;2;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-05512;Bottrop, Stadt;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-05515;Münster, Stadt;2;1;0;0;0;1;0;0;0
03/12/2022;FN_kgs-05562;Recklinghausen;2;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-05566;Steinfurt;3;2;0;0;1;2;0;0;0
03/12/2022;FN_kgs-05570;Warendorf;1;1;0;0;1;1;1;0;0
03/12/2022;FN_kgs-05754;Gütersloh;3;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-05766;Lippe;4;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-05770;Minden-Lübbecke;2;2;0;0;1;1;1;0;0
03/12/2022;FN_kgs-05774;Paderborn;1;0;0;0;0;0;0;0;0
03/12/2022;FN_kgs-05916;Herne, Stadt;8;3;0;0;0;1;0;0;0
03/12/2022;FN_kgs-05954;Ennepe-Ruhr-Kreis;2;1;1;0;0;1;0;0;0
03/12/2022;FN_kgs-05974;Soest;3;1;0;0;0;1;0;0;0
03/12/2022;FN_kgs-05978;Unna;3;3;1;0;1;3;1;0;0
