Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
13/12/2022;FN_kgs-01002;Kiel, Landeshauptstadt;1;1;1;0;0;0;0;0;0
13/12/2022;FN_kgs-01051;Dithmarschen;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-01053;Herzogtum Lauenburg;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-01054;Nordfriesland;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-01055;Ostholstein;4;2;0;0;0;0;0;0;0
13/12/2022;FN_kgs-01059;Schleswig-Flensburg;3;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-01061;Steinburg;3;3;0;0;3;1;1;1;0
13/12/2022;FN_kgs-01062;Stormarn;1;1;1;0;0;1;0;0;0
13/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;39;25;6;0;10;16;8;1;0
13/12/2022;FN_kgs-03101;Braunschweig, Stadt;3;1;0;0;0;0;0;0;0
13/12/2022;FN_kgs-03154;Helmstedt;1;1;0;0;1;0;0;0;0
13/12/2022;FN_kgs-03155;Northeim;1;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-03241;Region Hannover;5;2;0;0;1;1;2;0;0
13/12/2022;FN_kgs-03254;Hildesheim;1;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-03256;Nienburg (Weser);1;1;0;0;1;0;0;0;0
13/12/2022;FN_kgs-03351;Celle;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-03353;Harburg;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-03354;Lüchow-Dannenberg;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-03355;Lüneburg;2;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-03358;Soltau-Fallingbostel;2;2;0;0;2;1;1;0;0
13/12/2022;FN_kgs-03359;Stade;2;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-03451;Ammerland;3;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-03452;Aurich;1;1;0;0;1;1;1;0;0
13/12/2022;FN_kgs-03455;Friesland;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-03457;Leer;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-03461;Wesermarsch;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-04011;Bremen, Stadt;5;3;1;0;0;3;0;0;0
13/12/2022;FN_kgs-04012;Bremerhaven, Stadt;1;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-05117;Mülheim an der Ruhr, Stadt;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-05124;Wuppertal, Stadt;2;2;0;0;1;0;1;0;0
13/12/2022;FN_kgs-05158;Mettmann;4;1;0;0;1;0;1;0;0
13/12/2022;FN_kgs-05162;Rhein-Kreis Neuss;1;1;0;0;1;1;1;0;0
13/12/2022;FN_kgs-05166;Viersen;5;3;0;0;0;2;0;0;0
13/12/2022;FN_kgs-05313;Aachen, Stadt;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-05366;Euskirchen;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-05370;Heinsberg;2;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-05378;Rheinisch-Bergischer Kreis;4;3;0;0;2;2;1;0;0
13/12/2022;FN_kgs-05382;Rhein-Sieg-Kreis;5;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-05512;Bottrop, Stadt;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-05566;Steinfurt;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-05570;Warendorf;2;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-05711;Bielefeld, Stadt;2;1;1;0;0;1;1;0;0
13/12/2022;FN_kgs-05754;Gütersloh;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-05916;Herne, Stadt;4;2;0;0;1;1;0;0;0
13/12/2022;FN_kgs-05962;Märkischer Kreis;1;1;1;0;1;1;1;0;0
13/12/2022;FN_kgs-05974;Soest;2;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-05978;Unna;7;7;3;0;2;5;2;0;0
13/12/2022;FN_kgs-06412;Frankfurt am Main, Stadt;2;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-06435;Main-Kinzig-Kreis;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-06436;Main-Taunus-Kreis;1;1;0;0;1;0;0;0;0
13/12/2022;FN_kgs-06438;Offenbach;1;1;0;0;1;0;0;0;0
13/12/2022;FN_kgs-06440;Wetteraukreis;2;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-06531;Gießen;1;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-06532;Lahn-Dill-Kreis;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-06631;Fulda;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-06633;Kassel;1;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-06634;Schwalm-Eder-Kreis;2;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-06636;Werra-Meißner-Kreis;1;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-07131;Ahrweiler;2;1;0;0;0;1;0;0;0
13/12/2022;FN_kgs-07137;Mayen-Koblenz;1;1;0;0;0;1;0;1;0
13/12/2022;FN_kgs-07138;Neuwied;1;1;1;0;0;1;0;0;0
13/12/2022;FN_kgs-07143;Westerwaldkreis;1;0;0;0;0;0;0;0;0
13/12/2022;FN_kgs-07331;Alzey-Worms;1;1;0;0;0;0;0;0;0
13/12/2022;FN_kgs-07332;Bad Dürkheim;1;1;1;0;0;1;0;0;0
13/12/2022;FN_kgs-07335;Kaiserslautern;1;0;0;0;0;0;0;0;0
