Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
12/12/2022;FN_kgs-;;1;1;0;0;0;0;0;0;0
12/12/2022;FN_kgs-01002;Kiel, Landeshauptstadt;7;3;1;0;1;1;0;0;0
12/12/2022;FN_kgs-01053;Herzogtum Lauenburg;1;0;0;0;0;0;0;0;0
12/12/2022;FN_kgs-01054;Nordfriesland;3;3;1;0;1;2;1;0;0
12/12/2022;FN_kgs-01055;Ostholstein;3;1;0;0;0;1;0;0;0
12/12/2022;FN_kgs-01058;Rendsburg-Eckernförde;2;2;1;0;1;1;0;0;0
12/12/2022;FN_kgs-01059;Schleswig-Flensburg;7;3;0;0;2;1;2;0;0
12/12/2022;FN_kgs-01060;Segeberg;1;1;0;0;1;1;0;0;0
12/12/2022;FN_kgs-01061;Steinburg;1;1;0;0;1;1;0;0;0
12/12/2022;FN_kgs-01062;Stormarn;1;0;0;0;0;0;0;0;0
12/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;38;19;8;1;6;15;5;1;0
12/12/2022;FN_kgs-03101;Braunschweig, Stadt;5;2;0;0;0;2;0;0;0
12/12/2022;FN_kgs-03151;Gifhorn;1;0;0;0;0;0;0;0;0
12/12/2022;FN_kgs-03152;Göttingen;1;1;1;0;0;0;0;0;0
12/12/2022;FN_kgs-03157;Peine;1;1;0;0;0;1;0;0;0
12/12/2022;FN_kgs-03158;Wolfenbüttel;3;3;0;0;1;3;1;0;0
12/12/2022;FN_kgs-03241;Region Hannover;3;2;0;0;1;1;1;0;0
12/12/2022;FN_kgs-03254;Hildesheim;3;2;1;0;1;2;1;0;0
12/12/2022;FN_kgs-03256;Nienburg (Weser);1;1;1;0;1;0;1;0;0
12/12/2022;FN_kgs-03257;Schaumburg;3;2;1;0;1;1;0;0;0
12/12/2022;FN_kgs-03353;Harburg;1;1;0;0;1;0;0;0;0
12/12/2022;FN_kgs-03355;Lüneburg;2;1;1;0;1;0;1;1;0
12/12/2022;FN_kgs-03358;Soltau-Fallingbostel;1;1;0;0;1;1;0;0;0
12/12/2022;FN_kgs-03359;Stade;2;0;0;0;0;0;0;0;0
12/12/2022;FN_kgs-03360;Uelzen;1;1;0;0;0;1;0;0;0
12/12/2022;FN_kgs-03361;Verden;2;0;0;0;0;0;0;0;0
12/12/2022;FN_kgs-03451;Ammerland;2;0;0;0;0;0;0;0;0
12/12/2022;FN_kgs-03453;Cloppenburg;1;0;0;0;0;0;0;0;0
12/12/2022;FN_kgs-03454;Emsland;1;1;0;0;0;1;0;0;0
12/12/2022;FN_kgs-03456;Grafschaft Bentheim;1;0;0;0;0;0;0;0;0
12/12/2022;FN_kgs-03458;Oldenburg;2;2;0;0;0;1;0;0;0
12/12/2022;FN_kgs-03461;Wesermarsch;3;1;0;0;1;0;0;0;0
12/12/2022;FN_kgs-03462;Wittmund;2;1;0;0;1;0;0;0;0
12/12/2022;FN_kgs-04011;Bremen, Stadt;8;5;1;0;2;4;1;0;0
12/12/2022;FN_kgs-04012;Bremerhaven, Stadt;4;2;1;0;1;2;1;0;0
