Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
22/12/2022;FN_kgs-;;3;2;1;0;1;0;0;1;0
22/12/2022;FN_kgs-01002;Kiel, Landeshauptstadt;6;4;1;0;0;2;0;0;0
22/12/2022;FN_kgs-01054;Nordfriesland;3;0;0;0;0;0;0;0;0
22/12/2022;FN_kgs-01055;Ostholstein;1;1;0;0;1;1;1;0;0
22/12/2022;FN_kgs-01058;Rendsburg-Eckernförde;2;0;0;0;0;0;0;0;0
22/12/2022;FN_kgs-01059;Schleswig-Flensburg;2;0;0;0;0;0;0;0;0
22/12/2022;FN_kgs-01060;Segeberg;3;2;0;0;0;2;0;1;0
22/12/2022;FN_kgs-01061;Steinburg;2;0;0;0;0;0;0;0;0
22/12/2022;FN_kgs-01062;Stormarn;2;1;0;0;0;1;0;0;0
22/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;30;12;3;0;3;9;3;0;0
22/12/2022;FN_kgs-03151;Gifhorn;2;1;1;0;0;1;0;0;0
22/12/2022;FN_kgs-03158;Wolfenbüttel;1;1;1;0;1;1;1;0;0
22/12/2022;FN_kgs-03241;Region Hannover;10;4;1;0;2;2;3;0;0
22/12/2022;FN_kgs-03252;Hameln-Pyrmont;1;1;0;0;1;0;0;0;0
22/12/2022;FN_kgs-03255;Holzminden;1;0;0;0;0;0;0;0;0
22/12/2022;FN_kgs-03257;Schaumburg;1;1;0;0;0;1;0;0;0
22/12/2022;FN_kgs-03353;Harburg;4;2;0;0;0;2;0;0;0
22/12/2022;FN_kgs-03359;Stade;2;1;1;0;0;0;0;0;0
22/12/2022;FN_kgs-03360;Uelzen;1;1;0;0;1;1;0;0;0
22/12/2022;FN_kgs-03361;Verden;3;0;0;0;0;0;0;0;0
22/12/2022;FN_kgs-03451;Ammerland;2;1;0;0;0;1;0;0;0
22/12/2022;FN_kgs-03454;Emsland;1;0;0;0;0;0;0;0;0
22/12/2022;FN_kgs-03458;Oldenburg;1;0;0;0;0;0;0;0;0
22/12/2022;FN_kgs-03459;Osnabrück;1;1;1;0;0;1;0;0;0
22/12/2022;FN_kgs-03460;Vechta;1;0;0;0;0;0;0;0;0
22/12/2022;FN_kgs-03461;Wesermarsch;2;1;0;0;0;1;0;0;0
22/12/2022;FN_kgs-03462;Wittmund;3;2;1;0;0;1;1;1;0
22/12/2022;FN_kgs-04011;Bremen, Stadt;17;9;2;0;3;8;2;0;0
22/12/2022;FN_kgs-05124;Wuppertal, Stadt;1;1;0;0;0;1;0;0;0
22/12/2022;FN_kgs-05154;Kleve;1;0;0;0;0;0;0;0;0
22/12/2022;FN_kgs-05158;Mettmann;3;2;1;0;0;1;0;0;0
22/12/2022;FN_kgs-05162;Rhein-Kreis Neuss;1;1;0;0;0;1;0;0;0
22/12/2022;FN_kgs-05166;Viersen;4;3;0;0;0;1;1;0;0
22/12/2022;FN_kgs-05170;Wesel;9;2;0;0;0;2;0;0;0
22/12/2022;FN_kgs-05313;Aachen, Stadt;1;1;0;0;0;1;0;0;0
22/12/2022;FN_kgs-05314;Bonn, Stadt;2;1;0;0;0;1;0;0;0
22/12/2022;FN_kgs-05358;Düren;2;1;0;0;0;1;0;0;0
22/12/2022;FN_kgs-05362;Rhein-Erft-Kreis;2;1;1;0;0;0;0;0;0
22/12/2022;FN_kgs-05366;Euskirchen;2;1;0;0;1;0;0;0;0
22/12/2022;FN_kgs-05378;Rheinisch-Bergischer Kreis;5;3;1;0;2;3;2;0;0
22/12/2022;FN_kgs-05382;Rhein-Sieg-Kreis;4;1;0;0;1;0;0;0;0
22/12/2022;FN_kgs-05512;Bottrop, Stadt;2;0;0;0;0;0;0;0;0
22/12/2022;FN_kgs-05562;Recklinghausen;5;4;1;0;3;4;3;0;0
22/12/2022;FN_kgs-05566;Steinfurt;3;1;1;0;0;1;0;0;0
22/12/2022;FN_kgs-05570;Warendorf;1;0;0;0;0;0;0;0;0
22/12/2022;FN_kgs-05711;Bielefeld, Stadt;2;1;0;0;0;1;0;0;0
22/12/2022;FN_kgs-05766;Lippe;1;1;0;0;0;1;0;0;0
22/12/2022;FN_kgs-05770;Minden-Lübbecke;4;2;2;0;0;2;0;1;0
