Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
06/12/2022;FN_kgs-;;2;1;0;0;0;1;0;0;0
06/12/2022;FN_kgs-01054;Nordfriesland;3;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-01055;Ostholstein;4;2;1;0;2;1;1;0;0
06/12/2022;FN_kgs-01056;Pinneberg;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-01059;Schleswig-Flensburg;4;3;0;0;0;2;0;0;0
06/12/2022;FN_kgs-01060;Segeberg;4;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-01061;Steinburg;2;2;0;0;1;1;1;0;0
06/12/2022;FN_kgs-01062;Stormarn;2;1;0;0;1;0;1;0;0
06/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;49;18;7;0;4;15;5;2;0
06/12/2022;FN_kgs-03101;Braunschweig, Stadt;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03152;Göttingen;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03153;Goslar;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03157;Peine;3;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-03158;Wolfenbüttel;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03241;Region Hannover;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03254;Hildesheim;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03255;Holzminden;2;2;1;0;0;1;0;0;0
06/12/2022;FN_kgs-03256;Nienburg (Weser);1;1;1;0;0;1;0;0;0
06/12/2022;FN_kgs-03257;Schaumburg;2;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-03355;Lüneburg;2;2;0;0;1;2;1;0;0
06/12/2022;FN_kgs-03358;Soltau-Fallingbostel;2;1;0;0;0;1;0;0;0
06/12/2022;FN_kgs-03359;Stade;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03360;Uelzen;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03361;Verden;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03405;Wilhelmshaven, Stadt;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03451;Ammerland;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03457;Leer;2;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-03458;Oldenburg;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03460;Vechta;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-03462;Wittmund;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-04011;Bremen, Stadt;5;2;1;0;1;1;0;1;0
06/12/2022;FN_kgs-04012;Bremerhaven, Stadt;1;1;0;0;0;0;1;1;0
06/12/2022;FN_kgs-05124;Wuppertal, Stadt;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-05154;Kleve;1;1;1;0;0;0;0;1;0
06/12/2022;FN_kgs-05158;Mettmann;3;1;0;0;0;1;0;0;0
06/12/2022;FN_kgs-05162;Rhein-Kreis Neuss;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-05166;Viersen;7;4;2;1;2;2;2;0;0
06/12/2022;FN_kgs-05170;Wesel;4;2;0;0;0;2;0;0;0
06/12/2022;FN_kgs-05313;Aachen, Stadt;1;1;0;0;1;1;1;0;0
06/12/2022;FN_kgs-05314;Bonn, Stadt;1;1;1;0;1;0;0;0;0
06/12/2022;FN_kgs-05354;Aachen;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-05362;Rhein-Erft-Kreis;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-05366;Euskirchen;3;1;0;0;0;1;0;0;0
06/12/2022;FN_kgs-05370;Heinsberg;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-05378;Rheinisch-Bergischer Kreis;8;5;1;0;2;2;0;0;0
06/12/2022;FN_kgs-05515;Münster, Stadt;3;2;2;0;1;1;0;0;0
06/12/2022;FN_kgs-05562;Recklinghausen;5;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-05566;Steinfurt;2;2;0;0;0;1;0;0;0
06/12/2022;FN_kgs-05711;Bielefeld, Stadt;3;1;0;0;0;0;1;0;0
06/12/2022;FN_kgs-05770;Minden-Lübbecke;3;1;0;0;0;1;0;0;0
06/12/2022;FN_kgs-05916;Herne, Stadt;4;3;1;0;1;1;1;0;0
06/12/2022;FN_kgs-05962;Märkischer Kreis;2;1;0;0;0;0;0;0;0
06/12/2022;FN_kgs-05974;Soest;1;1;0;0;1;0;1;0;0
06/12/2022;FN_kgs-06412;Frankfurt am Main, Stadt;2;1;1;0;1;0;1;0;0
06/12/2022;FN_kgs-06432;Darmstadt-Dieburg;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-06433;Groß-Gerau;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-06435;Main-Kinzig-Kreis;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-06436;Main-Taunus-Kreis;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-06437;Odenwaldkreis;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-06440;Wetteraukreis;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-06531;Gießen;1;1;1;0;1;0;0;1;0
06/12/2022;FN_kgs-06533;Limburg-Weilburg;1;1;1;0;1;0;1;0;0
06/12/2022;FN_kgs-06633;Kassel;1;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-06634;Schwalm-Eder-Kreis;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-07138;Neuwied;4;1;1;0;0;0;0;0;0
06/12/2022;FN_kgs-07143;Westerwaldkreis;3;1;0;0;1;0;1;0;0
06/12/2022;FN_kgs-07211;Trier, Stadt;1;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-07315;Mainz, kreisfreie Stadt;1;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-07331;Alzey-Worms;1;1;0;0;0;1;1;0;0
06/12/2022;FN_kgs-07338;Rhein-Pfalz-Kreis;1;1;1;0;1;1;1;0;0
06/12/2022;FN_kgs-08115;Böblingen;2;1;0;0;0;1;0;0;0
06/12/2022;FN_kgs-08116;Esslingen;5;1;1;0;0;0;0;0;0
06/12/2022;FN_kgs-08119;Rems-Murr-Kreis;3;1;0;0;1;0;1;0;0
06/12/2022;FN_kgs-08125;Heilbronn;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-08136;Ostalbkreis;1;1;0;0;1;1;1;0;0
06/12/2022;FN_kgs-08215;Karlsruhe;6;1;1;0;1;0;0;0;0
06/12/2022;FN_kgs-08222;Mannheim;4;2;0;0;1;0;2;1;0
06/12/2022;FN_kgs-08226;Rhein-Neckar-Kreis;5;1;0;0;1;0;1;0;0
06/12/2022;FN_kgs-08236;Enzkreis;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-08315;Breisgau-Hochschwarzwald;3;1;0;0;0;0;0;0;0
06/12/2022;FN_kgs-08317;Ortenaukreis;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-08326;Schwarzwald-Baar-Kreis;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-08335;Konstanz;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-08336;Lörrach;2;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-08417;Zollernalbkreis;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-08425;Alb-Donau-Kreis;2;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-08436;Ravensburg;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-08437;Sigmaringen;5;3;1;0;1;0;0;1;0
06/12/2022;FN_kgs-09176;Eichstätt;1;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-09187;Rosenheim;1;1;0;0;1;1;1;0;0
06/12/2022;FN_kgs-09188;Starnberg;7;3;0;0;1;1;2;1;0
06/12/2022;FN_kgs-09189;Traunstein;1;1;0;0;1;1;1;0;0
06/12/2022;FN_kgs-09472;Bayreuth;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-09564;Nürnberg, Stadt;6;2;1;0;1;1;1;0;0
06/12/2022;FN_kgs-09672;Bad Kissingen;1;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-09676;Miltenberg;2;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-09677;Main-Spessart;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-09679;Würzburg;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-09773;Dillingen a.d.Donau;1;1;0;0;0;0;0;0;0
06/12/2022;FN_kgs-09775;Neu-Ulm;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-10045;Saarpfalz-Kreis;7;1;0;0;0;0;0;1;0
06/12/2022;FN_kgs-11000;Berlin, Stadt;19;9;0;0;0;6;2;0;0
06/12/2022;FN_kgs-12054;Potsdam, Stadt;1;1;0;0;0;1;0;0;0
06/12/2022;FN_kgs-12062;Elbe-Elster;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-12063;Havelland;1;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-12064;Märkisch-Oderland;1;1;0;0;1;1;0;0;0
06/12/2022;FN_kgs-12067;Oder-Spree;3;3;1;0;2;2;1;0;0
06/12/2022;FN_kgs-12070;Prignitz;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-12071;Spree-Neiße;2;1;1;0;1;1;1;0;0
06/12/2022;FN_kgs-12072;Teltow-Fläming;1;1;0;0;0;1;0;0;0
06/12/2022;FN_kgs-13004;Schwerin;1;1;1;0;0;1;0;0;0
06/12/2022;FN_kgs-13051;Bad Doberan;1;1;0;0;0;0;0;0;0
06/12/2022;FN_kgs-13055;Mecklenburg-Strelitz;1;1;0;0;1;1;1;0;0
06/12/2022;FN_kgs-13059;Ostvorpommern;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-13060;Parchim;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-14524;Zwickau;2;1;0;0;0;0;0;0;0
06/12/2022;FN_kgs-14625;Bautzen;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-14627;Meißen;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-14729;Leipzig;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-14730;Nordsachsen;1;1;0;0;1;0;0;0;0
06/12/2022;FN_kgs-15002;Halle (Saale), Stadt;3;1;1;0;0;1;0;0;0
06/12/2022;FN_kgs-15003;Magdeburg, Landeshauptstadt;2;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-15082;Anhalt-Bitterfeld;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-15087;Mansfeld-Südharz;1;1;0;0;0;0;1;0;0
06/12/2022;FN_kgs-15088;Saalekreis;2;1;0;0;0;1;0;0;0
06/12/2022;FN_kgs-16051;Erfurt, Stadt;3;2;0;0;2;1;1;0;0
06/12/2022;FN_kgs-16061;Eichsfeld;1;0;0;0;0;0;0;0;0
06/12/2022;FN_kgs-16076;Greiz;1;0;0;0;0;0;0;0;0
06/12/2022;MF-;;1;1;0;0;1;0;0;0;0
06/12/2022;MF-O2-Telefonica;;249;111;28;0;41;72;39;6;0
06/12/2022;MF-Telekom;;78;39;10;0;15;31;11;2;0
06/12/2022;MF-Vodafone;;114;58;19;0;24;36;25;1;0
