Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
25/12/2022;FN_kgs-;;2;1;0;0;0;0;1;0;0
25/12/2022;FN_kgs-01002;Kiel, Landeshauptstadt;2;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-01051;Dithmarschen;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-01054;Nordfriesland;2;1;0;0;0;0;1;0;0
25/12/2022;FN_kgs-01055;Ostholstein;2;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-01056;Pinneberg;1;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-01057;Plön;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-01058;Rendsburg-Eckernförde;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-01059;Schleswig-Flensburg;4;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-01060;Segeberg;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-01061;Steinburg;1;1;0;0;0;0;0;0;0
25/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;40;14;2;0;8;12;8;0;0
25/12/2022;FN_kgs-03101;Braunschweig, Stadt;2;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-03151;Gifhorn;2;2;0;0;0;1;1;0;0
25/12/2022;FN_kgs-03155;Northeim;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-03158;Wolfenbüttel;3;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-03241;Region Hannover;5;2;0;0;0;2;0;0;0
25/12/2022;FN_kgs-03252;Hameln-Pyrmont;1;1;0;0;0;0;1;0;0
25/12/2022;FN_kgs-03254;Hildesheim;5;2;0;0;0;2;0;0;0
25/12/2022;FN_kgs-03255;Holzminden;1;1;0;0;0;0;1;0;0
25/12/2022;FN_kgs-03256;Nienburg (Weser);2;1;1;0;0;0;0;1;0
25/12/2022;FN_kgs-03351;Celle;2;1;1;0;1;1;1;1;0
25/12/2022;FN_kgs-03353;Harburg;3;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-03355;Lüneburg;2;1;1;0;0;0;0;1;0
25/12/2022;FN_kgs-03356;Osterholz;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-03357;Rotenburg (Wümme);5;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-03358;Soltau-Fallingbostel;4;1;0;0;0;0;0;0;0
25/12/2022;FN_kgs-03359;Stade;5;5;1;0;0;4;0;1;0
25/12/2022;FN_kgs-03360;Uelzen;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-03361;Verden;7;5;1;0;2;4;2;0;0
25/12/2022;FN_kgs-03405;Wilhelmshaven, Stadt;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-03451;Ammerland;3;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-03452;Aurich;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-03453;Cloppenburg;1;1;1;0;1;1;1;0;0
25/12/2022;FN_kgs-03454;Emsland;2;2;0;0;0;2;0;0;0
25/12/2022;FN_kgs-03456;Grafschaft Bentheim;6;2;0;0;1;2;1;0;0
25/12/2022;FN_kgs-03457;Leer;1;1;1;0;1;1;1;0;0
25/12/2022;FN_kgs-03458;Oldenburg;3;1;0;0;0;0;1;0;0
25/12/2022;FN_kgs-03459;Osnabrück;6;1;0;0;0;0;0;0;0
25/12/2022;FN_kgs-03460;Vechta;8;3;0;0;0;3;0;0;0
25/12/2022;FN_kgs-03462;Wittmund;1;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-04011;Bremen, Stadt;11;4;0;0;2;4;2;0;0
25/12/2022;FN_kgs-04012;Bremerhaven, Stadt;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-05117;Mülheim an der Ruhr, Stadt;1;1;1;0;1;1;1;0;0
25/12/2022;FN_kgs-05124;Wuppertal, Stadt;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-05158;Mettmann;10;3;1;0;1;1;1;1;0
25/12/2022;FN_kgs-05162;Rhein-Kreis Neuss;2;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-05166;Viersen;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-05170;Wesel;3;1;1;0;1;1;1;1;0
25/12/2022;FN_kgs-05313;Aachen, Stadt;5;1;1;0;0;1;0;0;0
25/12/2022;FN_kgs-05314;Bonn, Stadt;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-05354;Aachen;1;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-05358;Düren;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-05362;Rhein-Erft-Kreis;3;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-05366;Euskirchen;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-05370;Heinsberg;1;1;0;0;0;0;1;1;0
25/12/2022;FN_kgs-05378;Rheinisch-Bergischer Kreis;15;2;0;0;1;1;1;1;0
25/12/2022;FN_kgs-05382;Rhein-Sieg-Kreis;5;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-05512;Bottrop, Stadt;4;2;0;0;1;1;1;0;0
25/12/2022;FN_kgs-05515;Münster, Stadt;2;2;1;0;1;1;2;0;0
25/12/2022;FN_kgs-05554;Borken;2;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-05558;Coesfeld;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-05562;Recklinghausen;8;2;1;0;1;2;1;0;0
25/12/2022;FN_kgs-05566;Steinfurt;6;1;0;0;0;0;1;0;0
25/12/2022;FN_kgs-05570;Warendorf;1;1;1;0;0;0;0;1;0
25/12/2022;FN_kgs-05711;Bielefeld, Stadt;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-05758;Herford;3;2;0;0;1;2;1;0;0
25/12/2022;FN_kgs-05766;Lippe;5;2;0;0;1;1;1;0;0
25/12/2022;FN_kgs-05770;Minden-Lübbecke;6;2;0;0;2;2;2;0;0
25/12/2022;FN_kgs-05916;Herne, Stadt;5;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-05954;Ennepe-Ruhr-Kreis;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-05958;Hochsauerlandkreis;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-05962;Märkischer Kreis;5;4;0;0;3;3;3;1;0
25/12/2022;FN_kgs-05974;Soest;6;2;0;0;1;2;0;0;0
25/12/2022;FN_kgs-05978;Unna;9;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-06412;Frankfurt am Main, Stadt;4;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-06432;Darmstadt-Dieburg;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-06433;Groß-Gerau;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-06436;Main-Taunus-Kreis;2;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-06437;Odenwaldkreis;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-06438;Offenbach;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-06440;Wetteraukreis;5;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-06531;Gießen;3;2;2;0;0;0;1;2;0
25/12/2022;FN_kgs-06532;Lahn-Dill-Kreis;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-06534;Marburg-Biedenkopf;3;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-06535;Vogelsbergkreis;5;1;0;0;0;0;0;0;0
25/12/2022;FN_kgs-06631;Fulda;4;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-06632;Hersfeld-Rotenburg;1;1;1;0;0;1;0;1;0
25/12/2022;FN_kgs-06633;Kassel;8;4;0;0;4;3;4;0;0
25/12/2022;FN_kgs-06634;Schwalm-Eder-Kreis;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-06635;Waldeck-Frankenberg;1;1;1;0;0;0;0;1;0
25/12/2022;FN_kgs-06636;Werra-Meißner-Kreis;2;2;1;0;0;1;0;1;0
25/12/2022;FN_kgs-07111;Koblenz, kreisfreie Stadt;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-07131;Ahrweiler;2;2;0;0;0;2;0;0;0
25/12/2022;FN_kgs-07137;Mayen-Koblenz;1;1;0;0;0;0;1;0;0
25/12/2022;FN_kgs-07138;Neuwied;7;3;0;0;1;3;1;0;0
25/12/2022;FN_kgs-07140;Rhein-Hunsrück-Kreis;1;1;1;0;0;0;0;1;0
25/12/2022;FN_kgs-07141;Rhein-Lahn-Kreis;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-07143;Westerwaldkreis;5;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-07211;Trier, Stadt;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-07232;Eifelkreis Bitburg-Prüm;2;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-07235;Trier-Saarburg;5;2;0;0;1;2;1;0;0
25/12/2022;FN_kgs-07315;Mainz, kreisfreie Stadt;1;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-07332;Bad Dürkheim;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-07335;Kaiserslautern;1;1;1;0;1;1;1;0;0
25/12/2022;FN_kgs-07338;Rhein-Pfalz-Kreis;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-08115;Böblingen;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-08116;Esslingen;9;3;2;0;1;2;1;2;0
25/12/2022;FN_kgs-08118;Ludwigsburg;3;2;1;0;1;2;1;0;0
25/12/2022;FN_kgs-08119;Rems-Murr-Kreis;4;2;1;0;1;2;1;0;0
25/12/2022;FN_kgs-08125;Heilbronn;1;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-08127;Schwäbisch Hall;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-08215;Karlsruhe;4;1;0;0;1;0;0;0;0
25/12/2022;FN_kgs-08216;Rastatt;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-08222;Mannheim;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-08226;Rhein-Neckar-Kreis;13;3;0;0;1;2;1;0;0
25/12/2022;FN_kgs-08236;Enzkreis;3;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-08237;Freudenstadt;1;1;0;0;1;0;1;0;0
25/12/2022;FN_kgs-08315;Breisgau-Hochschwarzwald;2;1;1;0;0;1;0;0;0
25/12/2022;FN_kgs-08317;Ortenaukreis;6;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-08325;Rottweil;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-08335;Konstanz;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-08415;Reutlingen;4;1;1;0;1;1;0;1;0
25/12/2022;FN_kgs-08416;Tübingen;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-08417;Zollernalbkreis;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-08435;Bodenseekreis;1;1;0;0;0;1;0;1;0
25/12/2022;FN_kgs-08437;Sigmaringen;3;1;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09172;Berchtesgadener Land;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09176;Eichstätt;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09178;Freising;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09181;Landsberg am Lech;2;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-09184;München;1;1;0;0;1;0;1;0;0
25/12/2022;FN_kgs-09187;Rosenheim;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09188;Starnberg;6;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09189;Traunstein;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09190;Weilheim-Schongau;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09274;Landshut;3;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09275;Passau;3;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09278;Straubing-Bogen;1;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-09373;Neumarkt i.d.OPf.;1;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-09374;Neustadt a.d.Waldnaab;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09375;Regensburg;2;2;1;0;2;2;2;1;0
25/12/2022;FN_kgs-09471;Bamberg;1;1;1;0;1;1;1;0;0
25/12/2022;FN_kgs-09472;Bayreuth;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09475;Hof;1;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-09477;Kulmbach;1;1;0;0;1;1;1;0;0
25/12/2022;FN_kgs-09478;Lichtenfels;1;1;0;0;0;1;0;0;0
25/12/2022;FN_kgs-09564;Nürnberg, Stadt;7;2;0;0;2;2;2;0;0
25/12/2022;FN_kgs-09571;Ansbach;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09574;Nürnberger Land;4;2;0;0;1;2;1;0;0
25/12/2022;FN_kgs-09575;Neustadt a.d.Aisch-Bad Windsheim;2;1;1;0;0;1;0;0;0
25/12/2022;FN_kgs-09577;Weißenburg-Gunzenhausen;1;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09671;Aschaffenburg;2;0;0;0;0;0;0;0;0
25/12/2022;FN_kgs-09676;Miltenberg;7;2;0;0;0;1;1;0;0
25/12/2022;FN_kgs-09677;Main-Spessart;1;1;0;0;1;1;1;0;0
