Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
08/12/2022;FN_kgs-;;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-01002;Kiel, Landeshauptstadt;3;2;1;0;0;2;0;0;0
08/12/2022;FN_kgs-01051;Dithmarschen;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-01054;Nordfriesland;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-01055;Ostholstein;3;2;1;0;1;2;0;0;0
08/12/2022;FN_kgs-01058;Rendsburg-Eckernförde;3;2;1;0;0;2;0;0;0
08/12/2022;FN_kgs-01059;Schleswig-Flensburg;4;2;2;0;1;0;1;1;0
08/12/2022;FN_kgs-01060;Segeberg;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-01062;Stormarn;1;1;0;0;1;0;0;0;0
08/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;27;17;2;0;8;11;4;1;0
08/12/2022;FN_kgs-03151;Gifhorn;2;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-03154;Helmstedt;1;1;1;0;0;1;0;0;0
08/12/2022;FN_kgs-03157;Peine;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-03241;Region Hannover;4;1;1;0;0;1;0;0;0
08/12/2022;FN_kgs-03252;Hameln-Pyrmont;2;1;0;0;1;0;0;0;0
08/12/2022;FN_kgs-03255;Holzminden;2;2;0;0;2;2;2;0;0
08/12/2022;FN_kgs-03257;Schaumburg;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-03352;Cuxhaven;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-03355;Lüneburg;6;2;2;0;1;1;1;1;0
08/12/2022;FN_kgs-03359;Stade;1;1;0;0;0;1;0;0;0
08/12/2022;FN_kgs-03360;Uelzen;1;1;0;0;0;1;0;0;0
08/12/2022;FN_kgs-03361;Verden;5;4;1;0;0;3;0;1;0
08/12/2022;FN_kgs-03451;Ammerland;1;1;1;0;0;0;0;0;0
08/12/2022;FN_kgs-03457;Leer;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-03458;Oldenburg;2;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-04011;Bremen, Stadt;6;5;4;0;1;3;1;2;0
08/12/2022;FN_kgs-05124;Wuppertal, Stadt;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-05154;Kleve;1;1;0;0;0;1;0;0;0
08/12/2022;FN_kgs-05158;Mettmann;3;3;1;0;0;2;0;0;0
08/12/2022;FN_kgs-05166;Viersen;3;1;1;0;0;1;0;0;0
08/12/2022;FN_kgs-05170;Wesel;2;1;0;0;0;1;0;0;0
08/12/2022;FN_kgs-05314;Bonn, Stadt;2;2;0;0;1;1;0;0;0
08/12/2022;FN_kgs-05358;Düren;1;1;0;0;1;1;1;0;0
08/12/2022;FN_kgs-05362;Rhein-Erft-Kreis;3;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-05370;Heinsberg;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-05378;Rheinisch-Bergischer Kreis;6;2;1;0;1;2;0;0;0
08/12/2022;FN_kgs-05512;Bottrop, Stadt;2;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-05562;Recklinghausen;2;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-05566;Steinfurt;1;1;1;0;0;0;0;0;0
08/12/2022;FN_kgs-05754;Gütersloh;2;1;0;0;0;0;0;1;0
08/12/2022;FN_kgs-05758;Herford;1;1;0;0;0;1;0;0;0
08/12/2022;FN_kgs-05766;Lippe;5;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-05770;Minden-Lübbecke;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-05916;Herne, Stadt;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-05962;Märkischer Kreis;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-05978;Unna;5;3;0;0;1;2;0;0;0
08/12/2022;FN_kgs-06412;Frankfurt am Main, Stadt;2;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-06432;Darmstadt-Dieburg;2;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-06433;Groß-Gerau;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-06435;Main-Kinzig-Kreis;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-06439;Rheingau-Taunus-Kreis;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-06531;Gießen;3;1;0;0;0;1;0;0;0
08/12/2022;FN_kgs-06532;Lahn-Dill-Kreis;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-06533;Limburg-Weilburg;2;1;0;0;0;0;0;0;0
08/12/2022;FN_kgs-06534;Marburg-Biedenkopf;1;1;0;0;1;0;1;0;0
08/12/2022;FN_kgs-06535;Vogelsbergkreis;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-06633;Kassel;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-06634;Schwalm-Eder-Kreis;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-07137;Mayen-Koblenz;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-07140;Rhein-Hunsrück-Kreis;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-07141;Rhein-Lahn-Kreis;1;1;0;0;1;0;0;0;0
08/12/2022;FN_kgs-07143;Westerwaldkreis;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-07232;Eifelkreis Bitburg-Prüm;1;1;0;1;1;0;1;1;0
08/12/2022;FN_kgs-07235;Trier-Saarburg;2;2;0;0;1;0;1;0;0
08/12/2022;FN_kgs-07315;Mainz, kreisfreie Stadt;1;1;0;0;1;0;1;0;0
08/12/2022;FN_kgs-07338;Rhein-Pfalz-Kreis;2;1;1;0;0;0;0;0;0
08/12/2022;FN_kgs-07340;Südwestpfalz;4;2;0;0;1;0;0;0;0
08/12/2022;FN_kgs-08116;Esslingen;3;1;0;0;0;0;0;0;0
08/12/2022;FN_kgs-08119;Rems-Murr-Kreis;3;1;0;0;0;1;0;0;0
08/12/2022;FN_kgs-08126;Hohenlohekreis;1;0;0;0;0;0;0;0;0
08/12/2022;FN_kgs-08215;Karlsruhe;2;0;0;0;0;0;0;0;0
