Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
30/12/2022;FN_kgs-;;2;1;0;0;0;0;0;0;0
30/12/2022;FN_kgs-01002;Kiel, Landeshauptstadt;2;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-01054;Nordfriesland;2;2;0;0;0;1;0;0;0
30/12/2022;FN_kgs-01055;Ostholstein;2;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-01056;Pinneberg;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-01058;Rendsburg-Eckernförde;3;2;0;0;1;2;1;0;0
30/12/2022;FN_kgs-01059;Schleswig-Flensburg;5;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-01060;Segeberg;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-01061;Steinburg;3;3;0;0;0;1;0;0;0
30/12/2022;FN_kgs-01062;Stormarn;2;1;0;0;1;1;1;0;0
30/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;13;8;1;0;3;8;2;0;0
30/12/2022;FN_kgs-03154;Helmstedt;1;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-03156;Osterode am Harz;2;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-03157;Peine;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-03158;Wolfenbüttel;4;1;1;0;0;1;0;0;0
30/12/2022;FN_kgs-03241;Region Hannover;3;2;0;0;1;2;1;0;0
30/12/2022;FN_kgs-03254;Hildesheim;2;1;0;0;1;1;1;0;0
30/12/2022;FN_kgs-03256;Nienburg (Weser);1;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-03351;Celle;1;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-03352;Cuxhaven;1;1;0;0;0;0;1;0;0
30/12/2022;FN_kgs-03353;Harburg;2;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-03354;Lüchow-Dannenberg;1;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-03358;Soltau-Fallingbostel;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-03359;Stade;2;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-03361;Verden;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-03451;Ammerland;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-03454;Emsland;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-03457;Leer;4;3;1;0;1;2;2;0;0
30/12/2022;FN_kgs-03459;Osnabrück;2;2;2;0;0;2;1;1;0
30/12/2022;FN_kgs-03461;Wesermarsch;2;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-03462;Wittmund;1;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-04011;Bremen, Stadt;18;8;1;0;2;7;2;1;0
30/12/2022;FN_kgs-05124;Wuppertal, Stadt;1;1;1;0;0;1;0;1;0
30/12/2022;FN_kgs-05154;Kleve;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-05158;Mettmann;10;4;0;0;1;4;1;0;0
30/12/2022;FN_kgs-05162;Rhein-Kreis Neuss;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-05166;Viersen;6;3;0;0;2;2;1;0;0
30/12/2022;FN_kgs-05170;Wesel;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-05313;Aachen, Stadt;2;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-05354;Aachen;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-05370;Heinsberg;3;1;0;0;0;0;0;0;0
30/12/2022;FN_kgs-05378;Rheinisch-Bergischer Kreis;6;3;0;0;1;2;1;0;0
30/12/2022;FN_kgs-05382;Rhein-Sieg-Kreis;3;2;0;0;1;2;1;0;0
30/12/2022;FN_kgs-05512;Bottrop, Stadt;4;2;2;0;0;1;0;2;0
30/12/2022;FN_kgs-05515;Münster, Stadt;2;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-05562;Recklinghausen;2;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-05566;Steinfurt;1;1;0;0;0;0;1;0;0
30/12/2022;FN_kgs-05711;Bielefeld, Stadt;1;1;1;0;0;0;0;1;0
30/12/2022;FN_kgs-05754;Gütersloh;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-05770;Minden-Lübbecke;4;2;0;0;0;2;0;0;0
30/12/2022;FN_kgs-05774;Paderborn;1;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-05916;Herne, Stadt;2;1;0;0;1;0;0;0;0
30/12/2022;FN_kgs-05954;Ennepe-Ruhr-Kreis;2;2;0;0;0;2;0;0;0
30/12/2022;FN_kgs-05962;Märkischer Kreis;3;2;0;0;0;2;0;0;0
30/12/2022;FN_kgs-05974;Soest;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-05978;Unna;4;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-06432;Darmstadt-Dieburg;2;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-06433;Groß-Gerau;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-06434;Hochtaunuskreis;3;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-06435;Main-Kinzig-Kreis;3;2;0;0;0;1;0;0;0
30/12/2022;FN_kgs-06438;Offenbach;2;2;1;0;0;1;0;0;0
30/12/2022;FN_kgs-06439;Rheingau-Taunus-Kreis;1;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-06440;Wetteraukreis;3;1;0;0;0;1;0;0;0
30/12/2022;FN_kgs-06531;Gießen;1;0;0;0;0;0;0;0;0
30/12/2022;FN_kgs-06532;Lahn-Dill-Kreis;2;1;1;0;0;1;0;0;0
