Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
17/12/2022;FN_kgs-01002;Kiel, Landeshauptstadt;2;0;0;0;0;0;0;0;0
17/12/2022;FN_kgs-01055;Ostholstein;6;2;1;0;0;1;1;1;0
17/12/2022;FN_kgs-01057;Plön;1;0;0;0;0;0;0;0;0
17/12/2022;FN_kgs-01058;Rendsburg-Eckernförde;1;0;0;0;0;0;0;0;0
17/12/2022;FN_kgs-01059;Schleswig-Flensburg;1;0;0;0;0;0;0;0;0
17/12/2022;FN_kgs-01061;Steinburg;2;0;0;0;0;0;0;0;0
17/12/2022;FN_kgs-01062;Stormarn;3;0;0;0;0;0;0;0;0
17/12/2022;FN_kgs-02000;Hamburg, Freie und Hansestadt;41;18;2;0;8;17;8;1;0
17/12/2022;FN_kgs-03101;Braunschweig, Stadt;2;2;0;0;0;2;0;0;0
17/12/2022;FN_kgs-03151;Gifhorn;7;3;1;0;0;2;0;0;0
17/12/2022;FN_kgs-03154;Helmstedt;3;0;0;0;0;0;0;0;0
17/12/2022;FN_kgs-03155;Northeim;3;2;1;0;2;2;1;0;0
17/12/2022;FN_kgs-03156;Osterode am Harz;1;1;1;0;0;1;0;0;0
17/12/2022;FN_kgs-03157;Peine;2;2;0;0;2;1;1;0;0
17/12/2022;FN_kgs-03158;Wolfenbüttel;3;1;0;0;0;1;0;0;0
17/12/2022;FN_kgs-03241;Region Hannover;8;6;0;0;1;5;1;0;0
17/12/2022;FN_kgs-03254;Hildesheim;4;1;0;0;0;1;0;0;0
17/12/2022;FN_kgs-03255;Holzminden;3;1;0;0;0;1;0;0;0
17/12/2022;FN_kgs-03351;Celle;1;1;0;0;0;1;0;0;0
17/12/2022;FN_kgs-03353;Harburg;2;2;1;0;0;1;0;1;0
17/12/2022;FN_kgs-03355;Lüneburg;7;6;3;0;1;3;1;1;0
17/12/2022;FN_kgs-03357;Rotenburg (Wümme);5;4;1;0;1;2;2;1;0
17/12/2022;FN_kgs-03358;Soltau-Fallingbostel;2;1;0;0;0;0;0;0;0
17/12/2022;FN_kgs-03359;Stade;6;2;1;0;1;2;1;0;0
17/12/2022;FN_kgs-03360;Uelzen;2;1;0;0;0;1;0;0;0
17/12/2022;FN_kgs-03361;Verden;3;1;0;0;0;1;0;0;0
17/12/2022;FN_kgs-03405;Wilhelmshaven, Stadt;1;0;0;0;0;0;0;0;0
17/12/2022;FN_kgs-03451;Ammerland;4;1;0;0;0;1;0;0;0
17/12/2022;FN_kgs-03452;Aurich;3;2;1;0;1;2;2;0;0
17/12/2022;FN_kgs-03456;Grafschaft Bentheim;1;0;0;0;0;0;0;0;0
17/12/2022;FN_kgs-03457;Leer;5;1;0;0;0;1;0;0;0
17/12/2022;FN_kgs-03458;Oldenburg;5;1;0;0;0;1;0;0;0
17/12/2022;FN_kgs-03459;Osnabrück;3;0;0;0;0;0;0;0;0
17/12/2022;FN_kgs-03461;Wesermarsch;2;1;0;0;0;1;0;0;0
17/12/2022;FN_kgs-03462;Wittmund;3;1;0;0;0;1;0;0;0
17/12/2022;FN_kgs-04011;Bremen, Stadt;14;6;0;0;0;6;0;0;0
17/12/2022;FN_kgs-04012;Bremerhaven, Stadt;2;1;0;0;0;1;0;0;0
