Datum;anrufquelle;kreis;anz_anrufe;anrufe_m_sabio;Thema_test;Thema_reise;Thema_impf;Thema_quarantaene;Thema_bundesland;Thema_app;Thema_inzidenz
23/12/2022;FN_kgs-07135;Cochem-Zell;1;1;1;0;0;0;0;1;0
23/12/2022;FN_kgs-07138;Neuwied;10;5;2;0;2;3;1;0;0
23/12/2022;FN_kgs-07140;Rhein-Hunsrück-Kreis;2;1;1;0;0;1;0;1;0
23/12/2022;FN_kgs-07141;Rhein-Lahn-Kreis;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-07143;Westerwaldkreis;6;2;2;0;2;2;2;0;0
23/12/2022;FN_kgs-07211;Trier, Stadt;3;2;0;0;0;2;0;0;0
23/12/2022;FN_kgs-07232;Eifelkreis Bitburg-Prüm;4;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-07331;Alzey-Worms;3;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-07332;Bad Dürkheim;3;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-07335;Kaiserslautern;1;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-07338;Rhein-Pfalz-Kreis;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-07339;Mainz-Bingen;3;1;0;0;0;0;0;0;0
23/12/2022;FN_kgs-08116;Esslingen;4;4;0;0;0;4;0;0;0
23/12/2022;FN_kgs-08117;Göppingen;3;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-08118;Ludwigsburg;2;1;1;0;0;1;0;0;0
23/12/2022;FN_kgs-08119;Rems-Murr-Kreis;2;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-08125;Heilbronn;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-08127;Schwäbisch Hall;1;1;0;0;1;1;1;0;0
23/12/2022;FN_kgs-08215;Karlsruhe;3;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-08216;Rastatt;2;1;0;0;1;1;1;0;0
23/12/2022;FN_kgs-08222;Mannheim;2;1;1;0;0;0;0;0;0
23/12/2022;FN_kgs-08226;Rhein-Neckar-Kreis;5;2;0;0;1;1;1;0;0
23/12/2022;FN_kgs-08235;Calw;1;1;1;0;0;0;0;1;0
23/12/2022;FN_kgs-08236;Enzkreis;2;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-08315;Breisgau-Hochschwarzwald;4;1;0;0;1;0;0;0;0
23/12/2022;FN_kgs-08316;Emmendingen;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-08317;Ortenaukreis;7;3;2;0;1;3;1;1;0
23/12/2022;FN_kgs-08326;Schwarzwald-Baar-Kreis;2;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-08336;Lörrach;3;2;0;0;1;1;0;0;0
23/12/2022;FN_kgs-08416;Tübingen;2;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-08417;Zollernalbkreis;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-08425;Alb-Donau-Kreis;3;1;1;0;1;1;1;0;0
23/12/2022;FN_kgs-08435;Bodenseekreis;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-08437;Sigmaringen;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09172;Berchtesgadener Land;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09176;Eichstätt;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09177;Erding;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09181;Landsberg am Lech;1;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-09184;München;3;1;0;0;1;1;1;0;0
23/12/2022;FN_kgs-09188;Starnberg;9;2;0;0;1;1;1;0;0
23/12/2022;FN_kgs-09189;Traunstein;3;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-09274;Landshut;1;1;0;0;1;1;1;0;0
23/12/2022;FN_kgs-09279;Dingolfing-Landau;2;2;1;0;0;1;0;1;0
23/12/2022;FN_kgs-09371;Amberg-Sulzbach;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09375;Regensburg;2;1;0;0;1;0;0;0;0
23/12/2022;FN_kgs-09376;Schwandorf;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09477;Kulmbach;2;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09478;Lichtenfels;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09564;Nürnberg, Stadt;3;2;1;0;2;2;2;0;0
23/12/2022;FN_kgs-09573;Fürth;2;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09574;Nürnberger Land;1;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-09575;Neustadt a.d.Aisch-Bad Windsheim;3;2;1;0;0;1;0;0;0
23/12/2022;FN_kgs-09576;Roth;2;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-09674;Haßberge;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09675;Kitzingen;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09677;Main-Spessart;2;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09771;Aichach-Friedberg;3;1;0;0;1;1;1;0;0
23/12/2022;FN_kgs-09775;Neu-Ulm;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09777;Ostallgäu;2;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-09779;Donau-Ries;1;1;0;0;1;1;1;0;0
23/12/2022;FN_kgs-09780;Oberallgäu;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-10043;Neunkirchen;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-10044;Saarlouis;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-10045;Saarpfalz-Kreis;4;1;0;0;1;1;1;0;0
23/12/2022;FN_kgs-11000;Berlin, Stadt;27;11;4;0;2;9;3;0;0
23/12/2022;FN_kgs-12054;Potsdam, Stadt;3;2;1;0;0;2;0;0;0
23/12/2022;FN_kgs-12060;Barnim;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-12062;Elbe-Elster;1;1;1;0;0;1;0;0;0
23/12/2022;FN_kgs-12064;Märkisch-Oderland;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-12065;Oberhavel;1;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-12068;Ostprignitz-Ruppin;1;1;1;0;0;1;0;0;0
23/12/2022;FN_kgs-12069;Potsdam-Mittelmark;2;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-12072;Teltow-Fläming;8;2;0;0;1;2;0;0;0
23/12/2022;FN_kgs-12073;Uckermark;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-13004;Schwerin;1;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-13051;Bad Doberan;2;1;0;0;0;0;0;0;0
23/12/2022;FN_kgs-13056;Müritz;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-13057;Nordvorpommern;1;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-13058;Nordwestmecklenburg;1;1;1;0;0;1;0;1;0
23/12/2022;FN_kgs-14521;Erzgebirgskreis;3;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-14524;Zwickau;2;1;1;0;0;1;0;0;0
23/12/2022;FN_kgs-14626;Görlitz;3;2;1;0;0;2;0;0;0
23/12/2022;FN_kgs-14627;Meißen;3;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-14729;Leipzig;2;1;0;0;1;1;1;0;0
23/12/2022;FN_kgs-15003;Magdeburg, Landeshauptstadt;3;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-15083;Börde;1;1;1;0;1;1;1;0;0
23/12/2022;FN_kgs-15085;Harz;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-15089;Salzlandkreis;3;1;1;0;1;1;1;0;0
23/12/2022;FN_kgs-15090;Stendal;3;2;2;0;1;2;1;0;0
23/12/2022;FN_kgs-16051;Erfurt, Stadt;2;1;0;0;1;0;1;0;0
23/12/2022;FN_kgs-16061;Eichsfeld;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-16062;Nordhausen;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-16063;Wartburgkreis;2;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-16069;Hildburghausen;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-16075;Saale-Orla-Kreis;1;1;0;0;0;1;0;0;0
23/12/2022;FN_kgs-16076;Greiz;1;0;0;0;0;0;0;0;0
23/12/2022;FN_kgs-16077;Altenburger Land;1;0;0;0;0;0;0;0;0
23/12/2022;MF-;;1;0;0;0;0;0;0;0;0
23/12/2022;MF-O2-Telefonica;;399;156;45;0;45;115;43;4;0
23/12/2022;MF-Telekom;;183;86;21;0;22;71;21;7;0
23/12/2022;MF-Vodafone;;239;98;28;0;26;74;29;11;0
